taxa,PC1,PC2,PC3
IITA-TMS-BAD9100455,-37.8699453560979,27.0505160265486,-18.0174982073139
IITA-TMS-IBA9100459,12.544236556867,35.2924586594406,-4.9957459244449
IITA-TMS-IBA9101730,-25.6751375422274,40.5551741345962,11.1773264311501
IITA-TMS-IBA9102312,37.769326566324,1.73687811526742,2.20130329350106
IITA-TMS-IBA9102322,37.8934216380917,-0.584174552891494,-12.6540040607598
IITA-TMS-IBA9102324,-28.7998984316549,11.271796118488,3.89422809279179
IITA-TMS-IBA9102325,36.7701462814044,3.57908946505455,6.72900085443702
IITA-TMS-IBA91934,24.3526484999766,42.9503147837136,-31.5990341021361
B9100462,37.8554004286678,1.74849651002375,2.34276525823806
IITA-TMS-IBA920057,-26.7881009844088,-8.81223374286596,16.96096913016
IITA-TMS-IBA920067,39.0788714867151,-10.051159265853,-17.3024519877544
IITA-TMS-BAD9200061,35.7435522202178,-2.98672092651692,-29.3036615727046
IITA-TMS-BAD9200068,35.782614609367,-13.4131416860808,-15.5140272226046
IITA-TMS-IBA000338,-29.649696618558,8.92303363654229,-2.55091842523782
IITA-TMS-IBA000342,10.2786299246679,0.516277637201614,3.29740896474466
IITA-TMS-IBA000345,-29.0631088999419,11.9076822351882,-0.216385004868312
IITA-TMS-IBA000346,-28.2069184656974,-3.6466620611747,9.5185612968141
IITA-TMS-IBA000350,34.489115704231,2.21489252843676,3.34498056191314
IITA-TMS-IBA000351,-29.7986795268299,5.02014914348152,-7.24553907085055
IITA-TMS-IBA000354,30.3524716536044,3.08506621900193,-4.18635822768305
IITA-TMS-IBA000355,21.5709773507685,4.73073892920009,0.931514903678748
IITA-TMS-IBA000364,-33.465945751614,21.5578733559224,-5.75217010689152
IITA-TMS-IBA000378,39.7590678087013,-12.9996435882751,3.63767013892994
IITA-TMS-IBA000388,-31.1707996751406,8.1916662468357,-2.92182139901949
IITA-TMS-IBA011115,34.8670876884492,6.6904797960018,8.08716821282713
